entry_time,exit_time,side,qty,entry_price,exit_price,sl_price,tp_price,pnl,pnl_pct,r_multiple,tag,exit_reason,initial_sl_price,initial_risk_per_unit,initial_risk_amount
2024-07-19 07:48:00+00:00,2024-07-19 08:05:00+00:00,sell,206.67000000000002,2416.26075,2418.98,2418.83,2407.303,-561.9873975000211,-0.005619873975000211,-1.058382796535989,ICT_FVG_FIBO,stop_loss,2418.83,2.569250000000011,530.9868975000023
2024-10-02 05:41:00+00:00,2024-10-02 06:46:00+00:00,sell,232.6,2648.1974999999998,2650.6349999999998,2650.4849999999997,2641.1280000000006,-566.9625,-0.005669625,-1.0655737704918455,ICT_FVG_FIBO,stop_loss,2650.4849999999997,2.287499999999909,532.0724999999788
2024-11-06 06:55:00+00:00,2024-11-06 06:57:00+00:00,buy,212.62,2710.67,2708.045,2708.195,2722.198,-558.1275,-0.005581275,-1.0606060606060996,ICT_FVG_FIBO,stop_loss,2708.195,2.474999999999909,526.2344999999807
2024-11-06 07:25:00+00:00,2024-11-06 07:44:00+00:00,buy,86.11,2726.1215,2720.1135,2720.2635,2746.0864999999994,-517.3488800000229,-0.005173488800000229,-1.0256060088767645,ICT_FVG_FIBO,stop_loss,2720.2635,5.858000000000175,504.43238000001503
2024-11-06 07:48:00+00:00,2024-11-06 07:49:00+00:00,sell,161.51,2723.8424999999997,2727.1699999999996,2727.0199999999995,2712.6230000000005,-537.4245249999794,-0.005374245249999794,-1.0472069236821722,ICT_FVG_FIBO,stop_loss,2727.0199999999995,3.1774999999997817,513.1980249999647
2024-11-13 08:23:00+00:00,2024-11-13 09:31:00+00:00,buy,210.46,2603.355,2610.9154999999996,2603.405,2611.0654999999997,1591.1828299999142,0.015911828299999143,3.072749441170723,ICT_FVG_FIBO,take_profit,2600.8945000000003,2.4604999999996835,517.8368299999335
2024-12-18 08:26:00+00:00,2024-12-18 13:07:00+00:00,buy,230.9,2644.315,2641.8745000000004,2642.0245000000004,2653.6684999999998,-563.5114499999312,-0.005635114499999312,-1.0654878847413738,ICT_FVG_FIBO,stop_loss,2642.0245000000004,2.2904999999996107,528.8764499999102
2025-02-21 06:20:00+00:00,2025-02-21 06:30:00+00:00,sell,266.71,2928.4424999999997,2930.585,2930.435,2921.158,-571.4261750001018,-0.005714261750001018,-1.0752823086575,ICT_FVG_FIBO,stop_loss,2930.435,1.992500000000291,531.4196750000776
2025-03-05 06:48:00+00:00,2025-03-05 07:06:00+00:00,sell,171.47,2916.86075,2920.0099999999998,2919.8599999999997,2907.603,-540.0018974999894,-0.005400018974999894,-1.0500125031258143,ICT_FVG_FIBO,stop_loss,2919.8599999999997,2.999249999999847,514.2813974999738
2025-03-19 06:45:00+00:00,2025-03-19 08:39:00+00:00,sell,129.59,3041.15575,3029.1579999999994,3041.1057499999997,3029.0079999999994,1554.7884225000585,0.015547884225000584,3.076937872667985,ICT_FVG_FIBO,take_profit,3045.055,3.899249999999938,505.303807499992
2025-04-04 05:15:00+00:00,2025-04-04 05:27:00+00:00,sell,193.39000000000001,3102.6275,3105.48,3105.33,3092.5999999999995,-551.644974999993,-0.00551644974999993,-1.055504162812247,ICT_FVG_FIBO,stop_loss,3105.33,2.7024999999998727,522.6364749999755
2025-04-09 07:53:00+00:00,2025-04-09 07:57:00+00:00,buy,225.43,3045.4024999999997,3042.925,3043.0750000000003,3053.8849999999998,-558.5028249998893,-0.005585028249998893,-1.06444683136418,ICT_FVG_FIBO,stop_loss,3043.0750000000003,2.327499999999418,524.6883249998688
2025-04-16 06:11:00+00:00,2025-04-16 06:20:00+00:00,sell,216.93,3288.715,3291.265,3291.115,3281.2850000000008,-553.1714999999408,-0.005531714999999408,-1.0625000000000475,ICT_FVG_FIBO,stop_loss,3291.115,2.399999999999636,520.631999999921
2025-04-16 07:31:00+00:00,2025-04-16 08:02:00+00:00,buy,215.70000000000002,3295.6150000000002,3302.565,3295.6650000000004,3302.715,1499.114999999961,0.01499114999999961,2.895833333333148,ICT_FVG_FIBO,take_profit,3293.215,2.400000000000091,517.6800000000196
2025-04-23 06:22:00+00:00,2025-04-23 06:51:00+00:00,sell,129.43,3324.9575,3310.2949999999996,3324.9075,3310.1449999999995,1897.7673750000472,0.018977673750000472,3.7049905243210186,ICT_FVG_FIBO,take_profit,3328.915,3.957499999999982,512.2192249999977
2025-04-23 08:19:00+00:00,2025-04-23 08:25:00+00:00,sell,101.99000000000001,3311.525,3316.75,3316.6,3294.9199999999996,-532.8977499999908,-0.005328977499999907,-1.0295566502463245,ICT_FVG_FIBO,stop_loss,3316.6,5.074999999999818,517.5992499999815
2025-04-25 06:17:00+00:00,2025-04-25 06:18:00+00:00,sell,169.94,3291.54,3294.7799999999997,3294.6299999999997,3280.7000000000003,-550.6055999999629,-0.005506055999999629,-1.0485436893204225,ICT_FVG_FIBO,stop_loss,3294.6299999999997,3.0899999999996908,525.1145999999475
2025-04-25 07:53:00+00:00,2025-04-25 08:10:00+00:00,sell,233.83,3306.54,3299.765,3306.49,3299.615,1584.1982500000213,0.015841982500000212,2.978021978022494,ICT_FVG_FIBO,take_profit,3308.8149999999996,2.274999999999636,531.963249999915
2025-04-25 11:42:00+00:00,2025-04-25 13:01:00+00:00,buy,116.77,3292.02,3287.465,3287.6150000000002,3309.195,-531.8873499999809,-0.005318873499999809,-1.0340522133938932,ICT_FVG_FIBO,stop_loss,3287.6150000000002,4.404999999999745,514.3718499999702
2025-04-30 09:00:00+00:00,2025-04-30 09:19:00+00:00,sell,235.75,3285.78,3278.75,3285.73,3278.6,1657.322500000047,0.016573225000000472,3.083333333333765,ICT_FVG_FIBO,take_profit,3288.06,2.2799999999997453,537.50999999994
2025-05-02 05:06:00+00:00,2025-05-02 05:36:00+00:00,sell,255.86,3252.83,3255.125,3254.975,3244.4549999999995,-587.1987000000187,-0.005871987000000187,-1.069930069930113,ICT_FVG_FIBO,stop_loss,3254.975,2.144999999999982,548.8196999999954
2025-05-02 06:05:00+00:00,2025-05-02 06:14:00+00:00,sell,226.06,3253.245,3255.79,3255.64,3246.2600000000007,-575.3227000000164,-0.0057532270000001644,-1.0626304801670532,ICT_FVG_FIBO,stop_loss,3255.64,2.394999999999982,541.4136999999959
2025-05-02 12:30:00+00:00,2025-05-02 12:31:00+00:00,buy,250.12,3253.6025000000004,3251.2850000000003,3251.4350000000004,3260.705,-579.6531000000273,-0.005796531000000273,-1.0692041522491764,ICT_FVG_FIBO,stop_loss,3251.4350000000004,2.167500000000018,542.1351000000045
